"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US18175","Washington County, Indiana","28133","*****","27149","166","54","57","2","5","30","37","0","24","114","90","784","165","320","162","464","77",
"0500000US18177","Wayne County, Indiana","66522","*****","58609","348","2889","406","272","290","715","168","3","12","943","288","3091","440","371","190","2720","390",
"0500000US18179","Wells County, Indiana","28167","*****","26434","131","317","165","7","7","54","47","0","24","429","191","926","231","454","176","472","172",
"0500000US18181","White County, Indiana","24630","*****","22051","156","120","37","27","31","71","50","19","30","1527","218","815","171","440","153","375","69",
"0500000US18183","Whitley County, Indiana","34259","*****","32432","363","106","67","59","42","75","43","0","27","195","209","1392","321","696","312","696","95",
"0500000US19001","Adair County, Iowa","7479","*****","7192","59","48","35","0","15","9","11","12","17","57","46","161","56","54","44","107","40",
"0500000US19003","Adams County, Iowa","3680","*****","3490","27","11","10","16","21","0","10","0","10","50","20","113","28","32","20","81","21",
"0500000US19005","Allamakee County, Iowa","14046","*****","12981","154","241","79","132","75","84","55","0","16","206","107","402","136","302","118","100","55",
"0500000US19007","Appanoose County, Iowa","12279","*****","11650","111","50","64","16","25","34","31","0","16","0","16","529","128","103","90","426","135",
"0500000US19009","Audubon County, Iowa","5651","*****","5385","35","17","21","4","7","2","5","0","15","81","50","162","46","47","38","115","28",
"0500000US19011","Benton County, Iowa","25652","*****","24514","113","108","46","22","28","61","26","0","19","275","99","672","129","200","99","472","78",
"0500000US19013","Black Hawk County, Iowa","131041","*****","106818","519","12800","389","443","218","3458","261","616","74","2016","409","4890","713","1165","372","3725","578",
"0500000US19015","Boone County, Iowa","26700","*****","25368","196","347","119","16","16","40","58","0","19","215","194","714","192","264","154","450","125",
"0500000US19017","Bremer County, Iowa","25012","*****","23454","141","328","101","55","50","220","67","5","8","251","133","699","152","304","96","395","115",
"0500000US19019","Buchanan County, Iowa","20631","*****","19955","86","160","135","36","33","14","15","19","21","19","17","428","173","116","72","312","136",
"0500000US19021","Buena Vista County, Iowa","20687","*****","14160","557","606","67","48","47","2121","75","430","27","1791","559","1531","424","1197","409","334","95",
"0500000US19023","Butler County, Iowa","14376","*****","13820","88","74","22","18","18","152","28","0","16","90","55","222","74","127","68","95","34",
"0500000US19025","Calhoun County, Iowa","9893","*****","9275","55","114","53","11","11","33","11","0","15","78","36","382","80","109","49","273","62",
"0500000US19027","Carroll County, Iowa","20728","*****","19472","137","243","130","81","80","89","76","0","19","161","93","682","136","384","103","298","100",
"0500000US19029","Cass County, Iowa","13116","*****","12676","86","98","23","30","33","49","19","0","16","66","79","197","58","24","21","173","51",
"0500000US19031","Cedar County, Iowa","18479","*****","17819","81","90","56","20","20","112","32","0","16","28","21","410","116","136","74","274","68",
"0500000US19033","Cerro Gordo County, Iowa","42979","*****","39583","235","785","209","95","50","538","104","122","4","246","135","1610","258","729","215","881","161",
"0500000US19035","Cherokee County, Iowa","11601","*****","10745","179","162","76","0","16","1","3","0","16","162","122","531","178","362","160","169","72",
"0500000US19037","Chickasaw County, Iowa","11957","*****","11582","117","93","36","33","32","4","7","2","5","68","79","175","83","77","78","98","33",
"0500000US19039","Clarke County, Iowa","9737","*****","8354","459","4","6","18","36","52","33","0","15","673","480","636","335","377","336","259","45",
"0500000US19041","Clay County, Iowa","16423","*****","15544","130","94","89","28","23","56","42","0","16","152","112","549","153","216","133","333","104",
"0500000US19043","Clayton County, Iowa","17123","*****","16455","69","67","47","14","12","61","10","0","16","76","53","450","95","199","76","251","51",
"0500000US19045","Clinton County, Iowa","46488","*****","42575","226","1405","164","99","63","438","27","2","3","146","89","1823","258","756","221","1067","175",
"0500000US19047","Crawford County, Iowa","16450","*****","12574","627","397","290","24","41","369","54","0","16","1258","521","1828","568","1351","534","477","272",
"0500000US19049","Dallas County, Iowa","100367","*****","85828","756","2309","456","219","122","4584","363","34","52","1517","450","5876","830","3192","727","2684","534",
"0500000US19051","Davis County, Iowa","9093","*****","8748","103","0","15","35","38","42","50","0","15","135","99","133","54","11","15","122","51",
"0500000US19053","Decatur County, Iowa","7684","*****","7176","56","97","44","20","18","47","38","10","16","61","34","273","71","82","45","191","58",
"0500000US19055","Delaware County, Iowa","17523","*****","16799","158","1","5","15","20","36","53","0","16","162","111","510","96","137","80","373","69",
"0500000US19057","Des Moines County, Iowa","38824","*****","33941","285","2043","247","16","21","446","91","1","3","229","125","2148","356","460","230","1688","324",
"0500000US19059","Dickinson County, Iowa","17692","*****","16695","167","21","17","8","10","182","71","0","16","91","79","695","199","403","182","292","66",
"0500000US19061","Dubuque County, Iowa","98812","*****","89619","325","2968","444","116","64","1278","170","708","46","733","275","3390","509","1046","217","2344","458",
"0500000US19063","Emmet County, Iowa","9349","*****","8083","248","340","180","23","37","23","27","8","15","186","172","686","208","483","227","203","114",
"0500000US19065","Fayette County, Iowa","19519","*****","18176","188","164","69","127","73","95","50","1","3","47","33","909","212","477","186","432","95",
"0500000US19067","Floyd County, Iowa","15601","*****","14333","180","147","109","14","23","243","26","10","15","39","36","815","217","355","179","460","110",
"0500000US19069","Franklin County, Iowa","10015","*****","9085","245","53","53","12","19","3","6","0","16","187","122","675","244","469","233","206","56",
"0500000US19071","Fremont County, Iowa","6639","*****","6224","83","48","45","9","10","0","15","0","15","27","24","331","94","179","86","152","44",
"0500000US19073","Greene County, Iowa","8801","*****","8287","97","44","38","21","22","65","17","0","15","62","50","322","95","156","87","166","48",
"0500000US19075","Grundy County, Iowa","12351","*****","11893","75","104","51","14","14","56","14","0","16","86","66","198","75","112","51","86","47",
"0500000US19077","Guthrie County, Iowa","10619","*****","10041","68","50","34","19","14","30","21","5","10","113","46","361","76","184","69","177","45",
"0500000US19079","Hamilton County, Iowa","14979","*****","13597","217","207","54","10","20","263","121","125","126","163","108","614","191","433","174","181","65",
"0500000US19081","Hancock County, Iowa","10790","*****","10308","100","89","44","0","16","46","21","0","16","94","61","253","89","133","81","120","43",
"0500000US19083","Hardin County, Iowa","16861","*****","15693","108","92","62","273","139","151","23","5","9","171","81","476","161","154","78","322","138",
"0500000US19085","Harrison County, Iowa","14623","*****","14070","86","23","21","5","9","45","19","4","6","41","23","435","103","173","93","262","34",
"0500000US19087","Henry County, Iowa","20436","*****","18177","183","524","75","60","53","459","81","4","8","381","165","831","189","292","114","539","158",
"0500000US19089","Howard County, Iowa","9479","*****","9091","69","16","14","15","14","30","10","7","14","25","28","295","78","140","74","155","24",
"0500000US19091","Humboldt County, Iowa","9606","*****","9024","91","36","35","16","20","67","7","70","67","53","30","340","105","259","92","81","39",
"0500000US19093","Ida County, Iowa","6969","*****","6623","59","55","18","4","6","28","25","0","15","77","32","182","64","89","53","93","31",
"0500000US19095","Iowa County, Iowa","16575","*****","15771","189","108","77","9","13","31","39","0","16","85","84","571","200","192","182","379","111",
"0500000US19097","Jackson County, Iowa","19470","*****","18744","52","125","95","30","46","89","28","142","15","57","47","283","106","19","17","264","104",
"0500000US19099","Jasper County, Iowa","37808","*****","35470","170","690","179","76","37","223","85","0","22","284","120","1065","248","508","187","557","157",
"0500000US19101","Jefferson County, Iowa","15785","*****","13514","176","761","323","124","166","931","257","0","16","60","49","395","176","145","101","250","169",
"0500000US19103","Johnson County, Iowa","153360","*****","121054","670","11355","629","287","148","9441","412","80","50","2864","597","8279","854","2604","439","5675","741",
"0500000US19105","Jones County, Iowa","20733","*****","19264","227","472","56","43","32","132","14","0","19","59","56","763","238","323","219","440","105",
"0500000US19107","Keokuk County, Iowa","10026","*****","9682","31","60","26","8","8","12","16","0","16","98","26","166","39","21","14","145","34",
"0500000US19109","Kossuth County, Iowa","14718","*****","13841","185","124","53","18","11","84","15","6","5","286","180","359","157","209","142","150","55",
"0500000US19111","Lee County, Iowa","33442","*****","30954","205","956","145","61","41","143","74","13","21","111","83","1204","280","198","103","1006","279",
"0500000US19113","Linn County, Iowa","229308","*****","196168","864","13388","786","433","226","5324","493","406","67","2253","616","11336","1122","2975","642","8361","980",
"0500000US19115","Louisa County, Iowa","10823","*****","9014","191","75","60","46","42","220","104","0","16","890","164","578","148","161","71","417","130",
"0500000US19117","Lucas County, Iowa","8666","*****","8368","91","30","30","2","3","36","13","0","15","40","60","190","76","84","70","106","33",
"0500000US19119","Lyon County, Iowa","12023","*****","11453","47","24","21","20","15","40","19","35","35","111","46","340","66","178","69","162","48",
"0500000US19121","Madison County, Iowa","16609","*****","15906","140","213","139","12","22","64","53","0","16","67","79","347","100","80","73","267","65",
"0500000US19123","Mahaska County, Iowa","22059","*****","20657","80","377","70","24","26","224","79","1","3","104","69","672","122","141","69","531","109",
"0500000US19125","Marion County, Iowa","33487","*****","31774","149","187","78","32","37","335","106","10","16","202","115","947","183","199","107","748","158",
"0500000US19127","Marshall County, Iowa","40049","*****","31422","831","844","273","292","218","1691","55","0","22","2326","634","3474","865","2826","873","648","161",
"0500000US19129","Mills County, Iowa","14605","*****","14137","80","38","32","18","20","103","33","0","16","21","25","288","78","30","48","258","50",
"0500000US19131","Mitchell County, Iowa","10537","*****","10215","50","59","53","9","12","89","39","0","16","66","36","99","61","53","40","46","43",
"0500000US19133","Monona County, Iowa","8671","*****","8263","23","26","27","60","74","0","15","20","37","5","8","297","95","68","19","229","88",
"0500000US19135","Monroe County, Iowa","7574","*****","7167","16","11","24","8","15","59","51","0","15","11","16","318","62","25","33","293","64",
"0500000US19137","Montgomery County, Iowa","10285","*****","9539","100","46","48","200","136","31","41","25","20","108","85","336","119","30","33","306","120",
